Year,Make,Model/Grade,Price (JA$),URL
2024,KIA,"Sonet 1,5L","JA$4,100,000",https://www.jacars.net/adv/2498887_kia-sonet-1-5l-2024/
2023,KIA,"Seltos 1,5L","JA$4,200,000",https://www.jacars.net/adv/2496566_kia-seltos-1-5l-2023/
2017,KIA,"Forte K3 1,6L","JA$1,090,000",https://www.jacars.net/adv/2491175_kia-forte-k3-1-6l-2017/
2021,KIA,"Seltos 1,5L","JA$3,600,000",https://www.jacars.net/adv/2498485_2021-kia-seltos-gt-line-lady-driven/
2022,KIA,"Seltos 1,5L","JA$3,500,000",https://www.jacars.net/adv/2487279_kia-seltos-1-5l-2022/
2022,KIA,"Sonet 1,5L","JA$3,000,000",https://www.jacars.net/adv/2497992_kia-sonet-1-5l-2022/
2022,KIA,"Cerato 1,6L","JA$2,900,000",https://www.jacars.net/adv/2497937_kia-cerato-0-4l-2022/
2024,KIA,"Seltos 1,5L","JA$5,200,000",https://www.jacars.net/adv/2497597_kia-seltos-1-5l-2024/
2022,KIA,"Cerato 1,6L","JA$2,800,000",https://www.jacars.net/adv/2488591_kia-cerato-1-6l-2022/
2022,KIA,"Sorento 2,5L","JA$5,000,000",https://www.jacars.net/adv/2497356_kia-sorento-2-5l-2022/
2024,KIA,"Sportage 2,0L","JA$7,000,000",https://www.jacars.net/adv/2497281_kia-sportage-2-0l-2024/
2024,KIA,"Seltos 1,5L","JA$4,300,000",https://www.jacars.net/adv/2497082_kia-seltos-1-5l-2024/
2020,KIA,"Sportage 2,4L","JA$2,700,000",https://www.jacars.net/adv/2496856_kia-sportage-2-4l-2020/
2024,KIA,"Carens 1,5L","JA$4,600,000",https://www.jacars.net/adv/2441452_kia-carens-1-5l-2024/
2017,KIA,"Forte K3 1,6L","JA$1,370,000",https://www.jacars.net/adv/2495011_kia-forte-k3-1-6l-2017/
2024,KIA,"Sonet 1,5L","JA$4,400,000",https://www.jacars.net/adv/2492314_lady-driven-serviced-at-atl-in-excellent-condition/
2024,KIA,"Sportage 1,5L","JA$6,100,000",https://www.jacars.net/adv/2492976_kia-sportage-1-5l-2024/
2022,KIA,"Cerato 1,6L","JA$3,200,000",https://www.jacars.net/adv/2496351_kia-cerato-1-6l-2022/
2023,KIA,"Seltos 2,0L","JA$4,150,000",https://www.jacars.net/adv/2484117_kia-seltos-2-0l-2023/
2021,KIA,"Seltos 1,6L","JA$3,250,000",https://www.jacars.net/adv/2496069_kia-seltos-1-6l-2021/
2020,KIA,"Cerato 1,8L","JA$2,000,000",https://www.jacars.net/adv/2496002_kia-cerato-1-8l-2020/
2014,KIA,"Venga 1,6L","JA$650,000",https://www.jacars.net/adv/2495516_kia-venga-1-6l-2012/
2021,KIA,"Seltos 1,8L","JA$3,500,000",https://www.jacars.net/adv/2495379_kia-seltos-1-8l-2021/
2019,KIA,"Optima 2,0L","JA$1,900,000",https://www.jacars.net/adv/2476444_kia-optima-2-0l-2019/
2022,KIA,"Cerato 1,6L","JA$2,600,000",https://www.jacars.net/adv/2494896_kia-cerato-1-6l-2022/
2023,KIA,"Sportage 1,9L","JA$5,300,000",https://www.jacars.net/adv/2489850_kia-sportage-1-9l-2023/
2023,KIA,"Sorento 2,2L","JA$5,900,000",https://www.jacars.net/adv/2491091_kia-sorento-2-2l-2023/
2025,KIA,"Seltos 1,4L","JA$5,400,000",https://www.jacars.net/adv/2494170_kia-seltos-1-4l-2025/
2022,KIA,"Cerato 1,6L","JA$2,300,000",https://www.jacars.net/adv/2493932_kia-cerato-1-6l-2022/
2023,KIA,"Seltos 1,6L","JA$4,700,000",https://www.jacars.net/adv/2483608_kia-seltos-1-6l-2023/
2024,KIA,"Sportage 1,9L",Negotiable,https://www.jacars.net/adv/2493570_kia-sportage-1-9l-2024/
2022,KIA,"Sonet 1,5L","JA$3,100,000",https://www.jacars.net/adv/2493382_kia-sonet-1-5l-2022/
2024,KIA,"Sonet 1,5L","JA$4,500,000",https://www.jacars.net/adv/2493373_kia-sonet-1-5l-2024/
2022,KIA,"Sorento 3,5L","JA$7,000,000",https://www.jacars.net/adv/2486299_kia-sorento-3-6l-2022/
2024,KIA,"Seltos 1,4L","JA$5,200,000",https://www.jacars.net/adv/2492872_kia-seltos-1-4l-2024/
2024,Audi,"Q8 3,0L","JA$18,500,000",https://www.jacars.net/adv/2485311_audi-a8-8-0l-2024/
2017,Audi,"Q5 2,0L","JA$2,390,000",https://www.jacars.net/adv/2485452_audi-q5-2-0l-2017/
2015,Audi,"A3 1,8L","JA$2,430,000",https://www.jacars.net/adv/2501672_audi-a3-1-8l-2015/
2015,Audi,"A4 1,8L","JA$2,450,000",https://www.jacars.net/adv/2502273_audi-a4-1-8l-2015/
2024,Audi,"Q3 1,4L","JA$7,100,000",https://www.jacars.net/adv/2502201_audi-q3-1-4l-2024/
2023,Audi,"Q5 2,0L","JA$9,295,000",https://www.jacars.net/adv/2501801_audi-q5-2-0l-2023/
2018,Audi,"Q5 3,0L","JA$5,950,000",https://www.jacars.net/adv/2501716_audi-q5-3-0l-2018/
2023,Audi,"Q3 1,5L","JA$8,500,000",https://www.jacars.net/adv/2500847_audi-q3-1-5l-2023/
2013,Audi,"Q3 2,0L","JA$1,900,000",https://www.jacars.net/adv/2477047_audi-q3-2-0l-2013/
2024,Audi,"Q3 2,0L","JA$8,100,000",https://www.jacars.net/adv/2497081_audi-q3-2-0l-2024/
2016,Audi,"Q3 2,0L","JA$2,900,000",https://www.jacars.net/adv/2485890_audi-q3-2-0l-2016/
2023,Audi,"Q2 1,4L","JA$5,400,000",https://www.jacars.net/adv/2498899_audi-q2-1-4l-2023/
2024,Audi,Q8 Electric,"JA$14,900,000",https://www.jacars.net/adv/2502360_audi-q8-electric-2024/
2023,Audi,"Q3 1,5L","JA$7,100,000",https://www.jacars.net/adv/2502250_audi-q3-1-5l-2023/
2016,Audi,"Q7 3,0L","JA$3,900,000",https://www.jacars.net/adv/2502149_audi-q7-3-0l-2016/
2016,Audi,"A6 2,0L","JA$2,680,000",https://www.jacars.net/adv/2487379_audi-a6-2-0l-2016/
2019,Audi,"Q5 2,0L",Negotiable,https://www.jacars.net/adv/2476947_audi-q5-2-0l-2018/
2015,Audi,"A6 2,8L","JA$3,000,000",https://www.jacars.net/adv/2501843_audi-a6-2-8l-2015/
2020,Audi,"Q5 2,0L","JA$5,450,000",https://www.jacars.net/adv/2500938_audi-q5-2-0l-2020/
2013,Audi,"A5 2,0L","JA$2,000,000",https://www.jacars.net/adv/2501765_audi-a5-2-0l-2013/
2018,Audi,"Q2 2,0L","JA$2,200,000",https://www.jacars.net/adv/2451371_audi-q2-0-9l-2018/
2015,Audi,"A5 2,0L","JA$2,600,000",https://www.jacars.net/adv/2495077_audi-a5-2-0l-2015/
2015,Audi,"A4 2,0L","JA$1,950,000",https://www.jacars.net/adv/2501500_audi-a4-2-0l-2015/
2018,Audi,"Q5 2,5L","JA$2,980,000",https://www.jacars.net/adv/2494070_audi-q5-2-5l-2018/
2014,Audi,"A4 2,0L","JA$1,800,000",https://www.jacars.net/adv/2500876_audi-a4-2-0l-2014/
2018,Audi,"Q7 2,0L","JA$4,490,000",https://www.jacars.net/adv/2471423_audi-q7-2-0l-2018/
2016,Audi,"A5 2,0L","JA$2,300,000",https://www.jacars.net/adv/2490944_audi-a5-2-0l-2016/
2012,Audi,"A6 2,0L","JA$1,100,000",https://www.jacars.net/adv/2496831_audi-a6-2-0l-2012/
2018,Audi,"A3 2,0L","JA$3,050,000",https://www.jacars.net/adv/2478424_audi-a3-2-1l-2018/
2018,Audi,"Q2 1,0L","JA$2,200,000",https://www.jacars.net/adv/2434359_audi-q2-1-0l-2018/
2017,Audi,"A6 1,8L","JA$3,700,000",https://www.jacars.net/adv/2497111_audi-a6-1-8l-2017/
2020,Audi,"S3 2,0L","JA$5,700,000",https://www.jacars.net/adv/2499677_audi-s3-2-0l-2020/
2023,Audi,"Q3 1,4L","JA$7,200,000",https://www.jacars.net/adv/2499674_audi-q3-1-4l-2023/
2019,Audi,"A5 2,0L","JA$5,200,000",https://www.jacars.net/adv/2496977_audi-a5-2-0l-2019/
2013,Audi,"Q5 2,0L",Call for price,https://www.jacars.net/adv/2480905_audi-q5-2-0l-2013/
2016,Audi,"A3 1,4L","JA$2,300,000",https://www.jacars.net/adv/2499606_audi-a3-1-4l-2016/
2019,Audi,"Q3 1,5L","JA$4,000,000",https://www.jacars.net/adv/2491711_audi-q3-1-5l-2019/
2020,Audi,"Q3 2,0L","JA$4,500,000",https://www.jacars.net/adv/2499282_audi-q3-2-0l-2020/
2023,Audi,"A5 2,0L","JA$10,500,000",https://www.jacars.net/adv/2499262_audi-a5-2-0l-2023/
2016,Audi,"Q3 2,0L","JA$1,600,000",https://www.jacars.net/adv/2499206_audi-q3-2-0l-2016/
2015,Audi,"A4 2,0L",Negotiable,https://www.jacars.net/adv/2499030_audi-a4-2-0l-2015/
2016,Audi,"Q5 2,0L","JA$3,295,000",https://www.jacars.net/adv/2498997_audi-q5-2-0l-2016/
2014,Audi,"A6 2,0L","JA$2,300,000",https://www.jacars.net/adv/2498904_audi-a6-2-0l-2014/
2015,Audi,"Q5 2,0L","JA$3,500,000",https://www.jacars.net/adv/2498648_audi-q5-2-0l-2015/
2020,Audi,"Q3 1,5L","JA$4,000,000",https://www.jacars.net/adv/2476098_audi-q3-1-5l-2020/
2017,Audi,"A4 2,0L","JA$3,650,000",https://www.jacars.net/adv/2427670_audi-a4-2-0l-2017/
2015,Audi,"Q5 2,0L",Call for price,https://www.jacars.net/adv/2488297_audi-q5-2-0l-2015/
2014,Audi,"A5 2,0L","JA$2,380,000",https://www.jacars.net/adv/2478697_audi-a5-2-0l-2014/
2020,Audi,"Q3 1,5L","JA$4,300,000",https://www.jacars.net/adv/2498216_audi-q3-1-8l-2020/
2018,Audi,"A4 1,4L","JA$3,000,000",https://www.jacars.net/adv/2498140_audi-a4-1-4l-2018/
2018,Audi,"Q3 2,0L","JA$2,300,000",https://www.jacars.net/adv/2497306_audi-q3-2-0l-2018/
2017,Audi,"S3 2,0L","JA$3,850,000",https://www.jacars.net/adv/2460260_audi-s3-2-0l-2017/
2018,Audi,"Q5 2,0L","JA$4,300,000",https://www.jacars.net/adv/2496983_audi-q5-2-0l-2018/
2013,Audi,"Q3 2,0L","JA$1,800,000",https://www.jacars.net/adv/2496917_audi-q3-2-0l-2013/
2015,Audi,"Q3 2,0L","JA$2,950,000",https://www.jacars.net/adv/2469287_audi-q3-2-0l-2015/
2014,Audi,"Q5 2,0L","JA$2,000,000",https://www.jacars.net/adv/2481995_audi-q5-2-0l-2014/
2016,Audi,"A4 2,0L","JA$2,800,000",https://www.jacars.net/adv/2496547_audi-a4-2-0l-2016/
2017,Audi,"Q5 2,0L","JA$3,800,000",https://www.jacars.net/adv/2495970_audi-q5-2-0l-2017/
2014,Audi,"A5 2,0L","JA$3,500,000",https://www.jacars.net/adv/2469525_audi-a5-2-0l-2014/
2016,Audi,"Q3 2,0L","JA$1,600,000",https://www.jacars.net/adv/2496042_audi-q3-2-0l-2016/
2015,Audi,"A4 1,8L","JA$2,400,000",https://www.jacars.net/adv/2495932_audi-a4-1-8l-2015/
2020,Audi,"Q8 3,0L","JA$9,500,000",https://www.jacars.net/adv/2477323_audi-q8-3-0l-2020/
2023,Audi,"Q3 1,5L","JA$8,850,000",https://www.jacars.net/adv/2464548_audi-q3-1-5l-2023/
2015,Audi,"Q5 2,0L","JA$2,290,000",https://www.jacars.net/adv/2495135_audi-q5-2-0l-2015/
2015,Audi,"A6 2,8L","JA$2,800,000",https://www.jacars.net/adv/2495040_audi-a6-2-8l-2015/
2015,Audi,"A6 3,0L","JA$2,400,000",https://www.jacars.net/adv/2495003_audi-a6-3-0l-2015/
2016,Audi,"Q7 3,0L","JA$3,700,000",https://www.jacars.net/adv/2494711_audi-q7-3-0l-2016/
2014,Audi,"A4 2,0L","JA$2,550,000",https://www.jacars.net/adv/2494877_audi-a4-2-0l-2014/
2018,Audi,"S3 2,0L",Negotiable,https://www.jacars.net/adv/2483654_audi-s3-2-0l-2018/
2022,Audi,"A3 1,4L","JA$5,500,000",https://www.jacars.net/adv/2492597_audi-a3-1-4l-2022/
2017,Audi,"Q3 1,4L","JA$2,800,000",https://www.jacars.net/adv/2494794_audi-q3-1-4l-2017/
2015,Audi,"Q5 2,0L","JA$3,100,000",https://www.jacars.net/adv/2494543_audi-q5-2-0l-2015/
2023,Audi,"A3 1,5L","JA$6,500,000",https://www.jacars.net/adv/2494166_audi-a3-1-5l-2023/
2016,Audi,"A3 1,4L","JA$2,300,000",https://www.jacars.net/adv/2485064_audi-a3-1-4l-2016/
2022,Audi,"Q2 1,5L","JA$5,000,000",https://www.jacars.net/adv/2494095_audi-q2-1-5l-2022/
2017,Audi,"A3 1,4L","JA$2,650,000",https://www.jacars.net/adv/2494059_audi-a3-1-4l-2017/
2018,Audi,"A4 1,4L","JA$2,999,999",https://www.jacars.net/adv/2489522_audi-a4-1-4l-2018/
2016,Audi,"Q5 2,0L","JA$3,250,000",https://www.jacars.net/adv/2493805_audi-q5-2-0l-2016/
2016,Audi,"Q5 2,0L","JA$3,250,000",https://www.jacars.net/adv/2479878_audi-q5-2-0l-2016/
2020,Audi,"Q5 2,0L","JA$5,700,000",https://www.jacars.net/adv/2493657_audi-q5-2-0l-2020/
2015,Audi,"A7 2,0L","JA$2,999,999",https://www.jacars.net/adv/2493626_audi-a7-2-0l-2015/
2014,Audi,"Q5 2,0L","JA$2,600,000",https://www.jacars.net/adv/2493433_audi-q5-2-0l-2014/
2015,Audi,"A4 2,0L","JA$2,350,000",https://www.jacars.net/adv/2493383_audi-a4-2-0l-2015/
2017,Audi,"Q5 2,0L","JA$3,600,000",https://www.jacars.net/adv/2493220_audi-q5-2-0l-2017/
2013,Audi,"TT 1,8L","JA$3,400,000",https://www.jacars.net/adv/2493199_audi-tt-1-8l-2013/
2010,Audi,"A5 3,0L","JA$2,150,000",https://www.jacars.net/adv/2492608_audi-a5-3-0l-2010/
2022,Audi,"SQ5 2,0L","JA$7,850,000",https://www.jacars.net/adv/2492593_audi-sq5-2-0l-2022/
2015,Audi,"Q5 2,0L","JA$2,680,000",https://www.jacars.net/adv/2492425_audi-q5-2-0l-2015/
2018,Mitsubishi,"Mirage 1,0L","JA$1,350,000",https://www.jacars.net/adv/2502127_mitsubishi-mirage-1-0l-2018/
2015,Mitsubishi,"Galant Fortis 1,8L","JA$950,000",https://www.jacars.net/adv/2502191_mitsubishi-galant-fortis-1-8l-2015/
2015,Mitsubishi,"Evolution 2,2L","JA$5,500,000",https://www.jacars.net/adv/2485326_mitsubishi-evolution-2-2l-2015/
2013,Mitsubishi,"Outlander/Airtrek 2,0L","JA$1,350,000",https://www.jacars.net/adv/2499778_mitsubishi-outlander-airtrek-2-0l-2013/
2001,Mitsubishi,"Lancer 1,5L","JA$275,000",https://www.jacars.net/adv/2501785_mitsubishi-lancer-1-5l-2001/
2017,Mitsubishi,"RVR 1,8L","JA$2,290,000",https://www.jacars.net/adv/2466835_mitsubishi-rvr-1-8l-2017/
2017,Mitsubishi,"Attrage 1,5L","JA$890,000",https://www.jacars.net/adv/2501588_mitsubishi-attrage-1-5l-2017/
2020,Mitsubishi,"Mirage 1,2L",Call for price,https://www.jacars.net/adv/2500959_mitsubishi-mirage-1-2l-2020/
2018,Mitsubishi,"Mirage 1,2L","JA$1,250,000",https://www.jacars.net/adv/2500528_mitsubishi-mirage-1-2l-2018/
1998,Mitsubishi,"Lancer 1,5L","JA$185,000",https://www.jacars.net/adv/2499810_mitsubishi-lancer-1-5l-1998/
2015,Mitsubishi,"Galant Fortis 1,6L","JA$950,000",https://www.jacars.net/adv/2499469_mitsubishi-galant-fortis-1-6l-2015/
2020,Mitsubishi,"Mirage 1,2L","JA$1,580,000",https://www.jacars.net/adv/2498390_mitsubishi-mirage-1-2l-2020/
2012,Mitsubishi,"Outlander/Airtrek 2,0L","JA$690,000",https://www.jacars.net/adv/2502320_mitsubishi-outlander-airtrek-2-0l-2012/
2014,Mitsubishi,"Attrage 1,2L","JA$300,000",https://www.jacars.net/adv/2502298_mitsubishi-attrage-1-2l-2014/
2012,Mitsubishi,"Outlander/Airtrek 2,4L","JA$1,400,000",https://www.jacars.net/adv/2396431_mitsubishi-outlander-airtrek-2-4l-2012/
2013,Mitsubishi,"Outlander/Airtrek 2,4L","JA$1,600,000",https://www.jacars.net/adv/2502235_mitsubishi-outlander-airtrek-2-4l-2013/
2014,Mitsubishi,"ASX 2,0L","JA$1,000,000",https://www.jacars.net/adv/2502192_mitsubishi-asx-2-0l-2014/
2009,Mitsubishi,"L200 2,5L",Call for price,https://www.jacars.net/adv/2502183_mitsubishi-l200-2-5l-2009/
1999,Mitsubishi,"Montero Sport 3,0L","JA$600,000",https://www.jacars.net/adv/2502158_mitsubishi-montero-sport-3-0l-1999/
2020,Mitsubishi,"Attrage 1,2L","JA$1,590,000",https://www.jacars.net/adv/2485573_mitsubishi-attrage-1-2l-2020/
2023,Mitsubishi,"ASX 2,0L","JA$4,700,000",https://www.jacars.net/adv/2501879_mitsubishi-asx-2-0l-2023/
2019,Mitsubishi,"Outlander/Airtrek 2,4L","JA$3,000,000",https://www.jacars.net/adv/2501875_mitsubishi-outlander-airtrek-2-4l-2019/
2019,Mitsubishi,"RVR 2,0L",Negotiable,https://www.jacars.net/adv/2462878_mitsubishi-rvr-2-0l-2019/
2013,Mitsubishi,"Galant Fortis 2,0L","JA$950,000",https://www.jacars.net/adv/2497148_mitsubishi-galant-fortis-2-0l-2013/
2012,Mitsubishi,"Outlander/Airtrek 2,0L","JA$1,200,000",https://www.jacars.net/adv/2431681_mitsubishi-outlander-airtrek-2-0l-2012/
2016,Mitsubishi,"Lancer Evolution 1,6L","JA$400,000",https://www.jacars.net/adv/2501690_mitsubishi-lancer-evolution-1-6l-2016/
2013,Mitsubishi,"Canter 3,0L","JA$3,300,000",https://www.jacars.net/adv/2492222_mitsubishi-canter-5-0l-2013/
2011,Mitsubishi,"Canter 3,0L",Call for price,https://www.jacars.net/adv/2329507_mitsubishi-canter-3-0l-2011/
2011,Mitsubishi,"Canter 3,0L",Call for price,https://www.jacars.net/adv/2418612_mitsubishi-canter-3-0l-2011/
2013,Mitsubishi,"Canter 3,0L",Call for price,https://www.jacars.net/adv/2367728_mitsubishi-canter-3-0l-2013/
2020,Mitsubishi,"Attrage 1,2L","JA$990,000",https://www.jacars.net/adv/2501280_mitsubishi-attrage-1-2l-2020/
2023,Mitsubishi,"L200 2,4L","JA$6,700,000",https://www.jacars.net/adv/2501271_mitsubishi-l200-2-4l-2023/
2023,Mitsubishi,"L200 2,0L",Call for price,https://www.jacars.net/adv/2492039_mitsubishi-l200-2-0l-2023/
2016,Mitsubishi,"Mirage 1,2L",Call for price,https://www.jacars.net/adv/2490290_mitsubishi-mirage-1-2l-2016/
2018,Mitsubishi,"eK 0,6L","JA$1,190,000",https://www.jacars.net/adv/2426573_mitsubishi-ek-0-6l-2018/
2015,Mitsubishi,"Outlander/Airtrek 3,0L","JA$2,600,000",https://www.jacars.net/adv/2493856_mitsubishi-outlander-airtrek-4-0l-2015/
2019,Mitsubishi,"Outlander/Airtrek 2,0L","JA$3,000,000",https://www.jacars.net/adv/2483868_mitsubishi-outlander-airtrek-2-0l-2019/
2021,Mitsubishi,"ASX 2,0L","JA$4,400,000",https://www.jacars.net/adv/2500981_mitsubishi-asx-2-0l-2021/
2016,Mitsubishi,"ASX 2,0L","JA$1,790,000",https://www.jacars.net/adv/2496927_mitsubishi-asx-2-0l-2016/
2017,Mitsubishi,"ASX 2,0L","JA$2,480,000",https://www.jacars.net/adv/2487339_mitsubishi-asx-2-0l-2017/
2020,Mitsubishi,"Mirage 1,2L","JA$1,749,000",https://www.jacars.net/adv/2492203_mitsubishi-mirage-1-2l-2020/
2020,Mitsubishi,"Mirage 1,2L","JA$1,680,000",https://www.jacars.net/adv/2500339_mitsubishi-mirage-1-2l-2020/
2011,Mitsubishi,"Pajero 2,8L","JA$1,775,000",https://www.jacars.net/adv/2500122_mitsubishi-pajero-2-8l-2011/
2022,Mitsubishi,"ASX 1,5L","JA$4,000,000",https://www.jacars.net/adv/2500392_mitsubishi-asx-1-5l-2022/
2019,Mitsubishi,"Outlander/Airtrek 2,0L","JA$3,100,000",https://www.jacars.net/adv/2498737_2019-mitsubishi-outlander/
2022,Mitsubishi,"Pajero 4,0L","JA$7,500,000",https://www.jacars.net/adv/2500192_mitsubishi-pajero-4-0l-2022/
2017,Mitsubishi,"Attrage 1,1L","JA$900,000",https://www.jacars.net/adv/2500138_mitsubishi-attrage-1-1l-2017/
2020,Mitsubishi,"Mirage 1,3L","JA$1,899,999",https://www.jacars.net/adv/2500061_mitsubishi-mirage-1-3l-2020/
2017,Mitsubishi,"Pajero 3,0L","JA$3,790,000",https://www.jacars.net/adv/2500045_mitsubishi-pajero-3-0l-2017/
2018,Mitsubishi,"Pajero 3,2L","JA$3,900,000",https://www.jacars.net/adv/2499323_2018-mitsubishi-pajero-3-2l-diesel-strong-reliable-comfortable/
2003,Mitsubishi,"Pajero 3,0L","JA$1,000,000",https://www.jacars.net/adv/2499959_mitsubishi-pajero-3-0l-2003/
2015,Mitsubishi,"ASX 2,0L","JA$1,890,000",https://www.jacars.net/adv/2483982_mitsubishi-asx-2-0l-2015/
2004,Mitsubishi,"Montero Sport 2,5L",Call for price,https://www.jacars.net/adv/2486746_mitsubishi-montero-sport-2-5l-2007/
2017,Mitsubishi,"ASX 2,0L","JA$2,000,000",https://www.jacars.net/adv/2494204_mitsubishi-asx-2-0l-2018/
2019,Mitsubishi,"ASX 2,0L","JA$2,300,000",https://www.jacars.net/adv/2491531_mitsubishi-asx-2-0l-2019/
2001,Mitsubishi,"Pajero 3,0L","JA$630,000",https://www.jacars.net/adv/2498856_mitsubishi-pajero-3-1l-2001/
2015,Mitsubishi,"Attrage 1,2L","JA$850,000",https://www.jacars.net/adv/2498577_mitsubishi-attrage-0-5l-2015/
2014,Mitsubishi,"ASX 2,0L","JA$1,200,000",https://www.jacars.net/adv/2498439_mitsubishi-asx-2-0l-2014/
2020,Mitsubishi,"ASX 2,0L","JA$3,250,000",https://www.jacars.net/adv/2498393_mitsubishi-asx-2-0l-2020/
2018,Mitsubishi,"Outlander/Airtrek 1,8L","JA$2,690,000",https://www.jacars.net/adv/2498353_mitsubishi-outlander-airtrek-1-8l-2018/
2020,Mitsubishi,"ASX 1,9L","JA$3,100,000",https://www.jacars.net/adv/2498239_mitsubishi-asx-1-9l-2020/
2019,Mitsubishi,"Outlander/Airtrek 2,4L","JA$3,200,000",https://www.jacars.net/adv/2497778_mitsubishi-outlander-airtrek-2-4l-2019/
2005,Mitsubishi,"Lancer 2,0L","JA$500,000",https://www.jacars.net/adv/2497652_mitsubishi-lancer-2-0l-2005/
2017,Mitsubishi,"Attrage 1,2L","JA$800,000",https://www.jacars.net/adv/2489765_mitsubishi-attrage-1-2l-2017/
1999,Mitsubishi,"Lancer 1,5L","JA$280,000",https://www.jacars.net/adv/2496871_mitsubishi-lancer-1-5l-1999/
2018,Mitsubishi,"Mirage 1,3L","JA$1,250,000",https://www.jacars.net/adv/2484938_mitsubishi-mirage-1-3l-2018/
2012,Mitsubishi,"Evolution 2,0L","JA$4,500,000",https://www.jacars.net/adv/2485041_mitsubishi-evolution-2-0l-2012/
2000,Mitsubishi,"Lancer 1,9L","JA$350,000",https://www.jacars.net/adv/2496342_mitsubishi-lancer-1-9l-2000/
2006,Mitsubishi,"Grandis 2,2L","JA$430,000",https://www.jacars.net/adv/2496062_mitsubishi-grandis-3-9l-2006/
1998,Mitsubishi,"Galant Fortis 2,4L","JA$275,000",https://www.jacars.net/adv/2481610_mitsubishi-galant-fortis-2-4l-1998/
2003,Mitsubishi,"Lancer Evolution 2,0L","JA$4,500,000",https://www.jacars.net/adv/2495587_mitsubishi-lancer-evolution-2-0l-2003/
2019,Mitsubishi,"Outlander/Airtrek 2,4L","JA$3,600,000",https://www.jacars.net/adv/2494859_mitsubishi-outlander-airtrek-2-4l-2019/
1997,Mitsubishi,"Galant Fortis 3,0L","JA$320,000",https://www.jacars.net/adv/2495369_mitsubishi-galant-fortis-3-0l-1997/
2017,Mitsubishi,"ASX 2,0L","JA$2,100,000",https://www.jacars.net/adv/2495244_mitsubishi-asx-2-0l-2017/
2014,Mitsubishi,"ASX 2,0L","JA$1,200,000",https://www.jacars.net/adv/2495030_mitsubishi-asx-2-0l-2014/
2022,Mitsubishi,"Montero Sport 2,5L","JA$6,500,000",https://www.jacars.net/adv/2494703_mitsubishi-montero-sport-2-5l-2022/
2019,Mitsubishi,"Montero Sport 2,4L","JA$4,600,000",https://www.jacars.net/adv/2494616_mitsubishi-montero-sport-2-4l-2019/
2002,Mitsubishi,"Pajero 3,0L","JA$890,000",https://www.jacars.net/adv/2494611_mitsubishi-pajero-3-0l-2002/
2017,Mitsubishi,"ASX 1,5L","JA$2,000,000",https://www.jacars.net/adv/2494043_mitsubishi-asx-1-5l-2017/
2004,Mitsubishi,"Pajero 3,5L","JA$350,000",https://www.jacars.net/adv/2486641_mitsubishi-pajero-3-5l-2004/
2016,Mitsubishi,"ASX 1,5L","JA$1,890,000",https://www.jacars.net/adv/2492992_mitsubishi-asx-1-5l-2016/
2012,Mitsubishi,"Colt 1,5L","JA$650,000",https://www.jacars.net/adv/2488381_mitsubishi-colt-1-5l-2012/
2020,Mitsubishi,"Pajero 3,2L","JA$4,600,000",https://www.jacars.net/adv/2491143_mitsubishi-pajero-3-2l-2020/
2014,Ford,"Transit 2,2L","JA$1,900,000",https://www.jacars.net/adv/2502354_ford-transit-2-2l-2016/
2023,Ford,"Ranger 2,0L",Negotiable,https://www.jacars.net/adv/2501873_ford-ranger-2-0l-2023/
2024,Ford,"Ranger 3,0L","JA$10,200,000",https://www.jacars.net/adv/2500434_ford-ranger-3-0l-2024/
2012,Ford,"Explorer 3,5L","JA$2,200,000",https://www.jacars.net/adv/2498162_ford-explorer-3-5l-2012/
2023,Ford,"Bronco 2,7L","JA$11,000,000",https://www.jacars.net/adv/2462005_2023-ford-bronco/
2020,Ford,"Ranger 3,2L","JA$7,000,000",https://www.jacars.net/adv/2502033_2020-ford-ranger-wildtrak-3-2l/
2025,Ford,"Ranger Raptor 3,0L",Call for price,https://www.jacars.net/adv/2472451_ford-ranger-raptor-3-0l-2025/
2023,Ford,"F-150 3,0L",Call for price,https://www.jacars.net/adv/2492795_ford-f-150-3-0l-2023/
2003,Ford,"Focus 2,0L","JA$350,000",https://www.jacars.net/adv/2501863_ford-focus-2-2l-2003/
2017,Ford,"Ranger 3,2L","JA$4,600,000",https://www.jacars.net/adv/2484941_ford-ranger-3-2l-2017/
2013,Ford,"Escape 2,5L","JA$980,000",https://www.jacars.net/adv/2501100_ford-escape-2-5l-2013/
2019,Ford,"Ranger 2,0L","JA$5,880,000",https://www.jacars.net/adv/2495902_ford-ranger-2-0l-2019/
2023,Ford,"Ranger 2,0L","JA$8,500,000",https://www.jacars.net/adv/2495447_ford-ranger-sport/
2024,Ford,"Ranger Raptor 2,0L",Call for price,https://www.jacars.net/adv/2500033_ford-ranger-raptor-2-0l-2024/
2015,Ford,"Ranger 3,2L","JA$2,300,000",https://www.jacars.net/adv/2499711_ford-ranger-3-2l-2015/
2024,Ford,"Everest 2,0L",Call for price,https://www.jacars.net/adv/2441744_ford-everest-2-0l-2024/
2022,Ford,"Ranger 3,2L","JA$5,600,000",https://www.jacars.net/adv/2492469_ford-ranger-3-2l-2022/
2018,Ford,"Ranger 3,2L","JA$7,500,000",https://www.jacars.net/adv/2498826_ford-ranger-3-2l-2018/
